"","start_date_b","end_date_b","status_b","ip_address_b","progress_b","duration_in_seconds_b","finished_b","recorded_date_b","response_id_b","recipient_last_name_b","recipient_first_name_b","recipient_email_b","external_reference_b","location_latitude_b","location_longitude_b","distribution_channel_b","user_language_b","consent_b","consent_t_first_click_b","consent_t_last_click_b","consent_t_page_submit_b","consent_t_click_count_b","id","sns1_b","sns2_b","sns3_b","sns4_b","sn_sp1_first_click_b","sn_sp1_last_click_b","sn_sp1_page_submit_b","sn_sp1_click_count_b","sn_sp2_first_click_b","sn_sp2_last_click_b","sn_sp2_page_submit_b","sn_sp2_click_count_b","sns5_b","sns6_b","sns7_b","sns8_b","nfc1_b","nfc2_b","nfc3_b","nfc4_b","nfc5_b","nfc6_b","q119_first_click_b","q119_last_click_b","q119_page_submit_b","q119_click_count_b","ccr1_b","ccr2_b","ccr3_b","ccr4_b","ccr5_b","ccr6_b","q127_first_click_b","q127_last_click_b","q127_page_submit_b","q127_click_count_b","nse1_b","nse2_b","nse3_b","nse4_b","nse5_b","nse6_b","q120_first_click_b","q120_last_click_b","q120_page_submit_b","q120_click_count_b","q22_b","q47_b","q3_b","q65_b","q37_b","q49_b","q4a_b","q66_b","q40_b","q25_b","q10_b","q2a_b","q2b_b","q18_b","q4b_b","q121_first_click_b","q121_last_click_b","q121_page_submit_b","q121_click_count_b","onsac_b","q122_first_click_b","q122_last_click_b","q122_page_submit_b","q122_click_count_b","math_conf_b","math_place_1_b","rav_training_b","q123_first_click_b","q123_last_click_b","q123_page_submit_b","q123_click_count_b","ravens_rt_first_click_b","ravens_rt_last_click_b","ravens_rt_page_submit_b","ravens_rt_click_count_b","ravens1_b","ravens2_b","ravens3_b","ravens4_b","ravens5_b","ravens6_b","ravens7_b","ravens8_b","ravens9_b","ravens10_b","rav_conf_b","rav_place_1_b","vocabp_b","vocab_test_p1_time_first_click_b","vocab_test_p1_time_last_click_b","vocab_test_p1_time_page_submit_b","vocab_test_p1_time_click_count_b","vocab_test_p1_4_b","vocab_test_p1_8_b","vocab_test_p1_10_b","vocab_test_p1_11_b","vocab_test_p1_12_b","vocab_test_p1_15_b","vocab_test_p2_19_b","vocab_test_p2_22_b","vocab_test_p2_25_b","vocab_test_p2_26_b","vocab_test_p2_33_b","vocab_test_p2_36_b","vocab_conf_b","vocab_place_1_b","verb_log_ac_b","verb_log1_b","verb_log2_b","verb_log3_b","verb_log4_b","q124_first_click_b","q124_last_click_b","q124_page_submit_b","q124_click_count_b","verb_conf_b","verb_place_1_b","pk1_b","q125_first_click_b","q125_last_click_b","q125_page_submit_b","q125_click_count_b","pk2_b","pk3_b","pk4_b","pk5_b","q126_first_click_b","q126_last_click_b","q126_page_submit_b","q126_click_count_b","p_kconf_b","q215_1_b","aot1_b","aot2_b","aot4_b","aot5_b","aot6_b","aot7_b","q128_first_click_b","q128_last_click_b","q128_page_submit_b","q128_click_count_b","v1_b","v2_1_b","v2_4_b","v2_5_b","v2_6_b","v2_7_b","v2_8_b","v2_9_b","v2_11_b","v2_10_b","v2_10_text_b","v3_b","v4_b","v5_1_b","v5_10_b","v5_4_b","v5_5_b","v5_6_b","v5_7_b","v5_8_b","v5_11_b","v5_9_b","v5_9_text_b","v6_b","v7_1_b","v7_4_b","v7_5_b","v7_6_b","v8_b","v10_b","v11_b","v12_b","v13_b","flutimes_b","dem_age_b","dem_gender_1_b","dem_gender_2_b","dem_gender_5_b","dem_gender_3_b","dem_gender_4_b","dem_gender_3_text_b","dem_race_1_b","dem_race_2_b","dem_race_3_b","dem_race_4_b","dem_race_5_b","dem_race_6_b","dem_race_7_b","dem_race_8_b","dem_race_9_b","dem_race_8_text_b","dem_lang_b","dem_ed_b","dem_zip_b","dem_h_hnum_b","dem_inc_b","dem_annes_id_b","dem_annes_id2_b","dem_annes_party_b","dem_annes_party_4_text_b","dem_annes_party_str_b","dem_annes_party_lean_b","dem_cheat_8_b","dem_cheat_10_b","dem_cheat_11_b","dem_cheat_9_b","dem_conf_b","dem_meta_info_browser_b","dem_meta_info_version_b","dem_meta_info_operating_system_b","dem_meta_info_resolution_b","worker_id_b","num_score_b","numz_b","num_rank_b"
"767","8/16/21 17:52","8/16/21 18:23","0","73.145.147.39","100","1891","1","8/16/21 18:23","R_3reFXUg61s4YAYV","","","","","42.73669434","-84.47579956","anonymous","EN","1","3.103","3.103","4.179","1","A2NKW6JBEM4LL4","6","6","6","6","2.477","5.111","5.576","4","1.697","7.796","8.677","4","6","5","5","5","14","13","12","14","14","13","300.487","307.208","308.789","7","8","9","9","8","6","3","26.837","33.35","34.452","6","6","7","5","4","6","5","121.823","125.873","126.778","6","90","","84","","","","57","","","","","15","","","","1.907","47.641","48.118","2","5","1.943","1.943","4.743","1","3","65","4","7.003","7.003","10.121","1","5.277","33.06","181.378","6","1","1","1","0","0","0","","","","","5","41","1","3.92","59.892","60.962","12","0","0","1","1","0","0","0","1","1","1","1","1","6","59","1","2","3","1","3","9.742","44.367","46.179","5","5","95","16","1.108","1.108","1.835","1","6","1","1","1","1.306","18.152","18.959","4","4","99","5","7","2","5","2","3","4.885","19.709","20.798","7","1","","","","","","","","","","","1","1","","","","","","","","","","","7","","","","1","7","4","7","6","1","7","35","1","","","","","","1","","","","","","","","","","1","5","60606","2","10","3","","1","","2","","","","","1","","Chrome","92.0.4515.131","Macintosh","1440x900","A2NKW6JBEM4LL4","7","1.191","88.32%"
"768","8/16/21 17:06","8/16/21 18:23","0","162.210.194.37","100","4655","1","8/16/21 18:23","R_2z6WbNAWXBC7JbK","","","","","38.81550598","-77.12049866","anonymous","EN","1","132.198","132.198","132.839","1","A2NHFSO7GMM8QR","5","5","5","5","156.9","160.718","161.556","4","8.254","20.09","20.943","4","5","5","5","6","14","14","12","12","14","14","50.945","60.66","62.444","7","10","10","10","8","10","1","8.628","83.763","89.451","3","7","7","7","6","1","7","3.493","12.57","13.209","6","90","","120","","","","","","","","30","","","45","","66.212","74.188","79.729","2","5","7.52","7.52","10.489","1","4","82","4","1271.003","1271.003","1272.359","1","42.38","146.261","180.024","6","0","1","1","1","1","1","","","","","3","18","1","12.005","92.625","93.622","14","0","1","0","1","0","0","0","1","1","0","0","0","4","20","1","2","3","1","1","17.24","61.98","63.039","6","4","40","14","2.064","2.064","3.095","1","6","6","1","1","2.954","23.148","24.697","5","2","9","5","6","2","6","5","3","3.701","31.567","32.521","6","2","","","","","","","1","","","","","","","","","","","","","","","","4","","","1","","6","4","6","5","","0","31","","","1","","","","","1","","","","","","","","","1","5","11233","2","7","3","","1","","2","","","","","1","no","Chrome","93.0.4577.42","Windows NT 10.0","1368x770","A2NHFSO7GMM8QR","5","-0.113","45.50%"
"769","8/16/21 17:54","8/16/21 18:24","0","108.35.40.244","100","1802","1","8/16/21 18:24","R_2U6qXA44CN7RYLg","","","","","40.97349548","-73.96070099","anonymous","EN","1","6.749","7.244","9.963","2","A324M5ZRHX7RUV","4","4","3","4","1.77","5.842","6.712","4","181.207","188.782","189.576","4","4","3","5","4","12","14","14","15","14","12","1.141","10.32","11.321","6","8","10","6","5","8","6","4.711","6.27","6.996","2","5","5","3","5","6","2","1.415","8.883","9.225","7","90","","60","","","","","","","","8","","","11","","79.218","79.218","85.668","1","5","1.521","1.521","3.862","1","3","38","4","7.842","8.961","10.218","2","122.704","167.376","180.127","7","1","1","1","1","1","1","","","","","5","63","1","11.821","52.809","53.469","12","0","1","1","1","0","0","0","1","1","0","1","1","7","74","1","2","3","1","2","7.466","46.921","48.418","5","3","59","15","2.132","2.132","3.372","1","4","2","1","1","0.494","11.535","12.246","5","2","42","6","6","2","5","3","3","2.216","10.435","11.144","6","1","","","","","","","","","","","5","","","","","","","","","","","","6","","","","1","7","5","4","6","4","6","27","","","1","","","","1","","","","","","","","","","1","5","7648","2","11","5","","3","","","1","","","","1","none","Chrome","92.0.4515.131","Windows NT 10.0","1280x720","A324M5ZRHX7RUV","5","-0.113","45.50%"
"770","8/16/21 17:28","8/16/21 18:24","0","99.61.109.6","100","3342","1","8/16/21 18:24","R_0IhlcteM9kU1GHD","","","","","28.57269287","-80.82060242","anonymous","EN","1","7.687","7.687","8.683","1","A1TW2BZRRS874Z","4","4","6","6","198.073","215.331","217.799","9","3.333","18.893","20.418","4","6","5","5","6","14","14","12","12","15","15","3.42","21.94","22.669","7","9","6","1","2","11","10","8.415","12.742","14.152","2","6","6","6","5","1","5","7.811","31.69","33.321","6","90","","75","","","","","","","","18","","","","60","81.18","160.363","163.571","2","5","13.698","14.193","22.613","2","2","40","4","229.238","229.238","230.235","1","6.512","155.697","180.14","8","1","1","1","1","1","1","0","","","","3","39","1","1.656","87.359","121.939","15","0","1","","","0","0","","1","1","1","","","3","15","1","3","3","1","2","11.014","65.974","78.342","6","3","50","16","2.511","2.511","3.442","1","6","1","1","1","2.429","17.214","17.565","5","4","83","4","6","2","2","2","1","8.524","31.64","32.679","8","1","","","","","","","","","","","1","1","","","","","","","","","","","4","","","","1","8","4","1","6","1","3","38","1","","","","","","1","","","","","","","","","","1","4","32780","0","4","2","","1","","1","","","","","1","I used a pen and a post it for the math problems but I dont think it helped much. I was being modest with my perceived knowledge of politics and how the system actually functions according to stuff you find in high school and college books, not facebook postings. The visual pattern problems, I am not good at ( I dont think) but I hope I did well enough to work with you guys in the future. This was an interesting hit. Thanks.","Chrome","92.0.4515.131","Windows NT 6.1","1920x1080","A1TW2BZRRS874Z","6","0.843","80.04%"
"771","8/16/21 17:51","8/16/21 18:24","0","96.248.16.8","100","2017","1","8/16/21 18:24","R_C7kVUbvAfNbr9IJ","","","","","37.33920288","-77.41750336","anonymous","EN","1","8.48","8.48","9.378","1","A3OVBWQYEM5KSQ","5","5","5","5","3.41","14.673","15.872","4","7.9","39.354","40.127","6","2","6","4","6","13","15","12","12","15","15","597.675","629.691","630.288","7","7","11","3","6","9","4","9.357","13.669","17.713","2","6","6","6","5","3","5","5.929","21.496","22.848","7","90","","80","","","","","","","","12","","","16","","30.825","30.825","50.071","1","5","9.743","9.743","23.516","1","1","20","4","29.326","30.022","31.698","2","9.39","161.886","180.017","6","1","1","1","1","1","1","","","","","3","22","1","7.335","88.446","89.155","16","1","1","0","0","0","0","0","1","1","1","1","1","3","10","1","2","3","4","1","24.025","74.569","87.831","8","1","9","14","2.474","2.474","3.209","1","2","4","1","2","2.248","40.886","42.403","4","0","0","4","7","1","4","4","1","7.555","37.594","38.033","9","1","","","","","","","","","","","1","1","","","","","","","","","","","5","","","","1","8","1","4","5","","0","36","","","1","","","","","1","","","","","","","","","1","5","23831","5","11","4","2","1","","2","","","","","1","NO","Chrome","92.0.4515.107","Windows NT 10.0","1280x1024","A3OVBWQYEM5KSQ","5","-0.113","45.50%"
"772","8/16/21 17:40","8/16/21 18:24","0","164.82.30.21","100","2651","1","8/16/21 18:24","R_2fBaZYYYD7gdGz0","","","","","38.88920593","-76.9417038","anonymous","EN","1","336.404","336.404","338.117","1","A1ZAGA05V3SYTU","4","4","5","6","6.689","14.381","15.425","5","4.956","23.36","24.18","4","5","5","5","6","12","13","11","11","14","14","6.678","28.885","30.506","7","10","8","2","6","10","6","5.323","12.528","13.525","2","6","7","7","7","1","6","2.766","13.997","14.77","7","90","","36","","","","","","","","18","","","","52","37.888","37.888","40.926","1","5","7.622","7.622","13.365","1","5","85","4","11.29","11.29","17.65","1","9.78","146.609","180.017","6","1","1","1","0","1","1","1","0","","","7","90","1","14.252","80.667","98.152","15","","0","1","1","1","0","1","1","1","1","0","1","11","90","1","2","3","1","2","12.878","66.806","70.98","5","4","85","15","1.655","1.655","2.835","1","6","3","1","2","2.636","25.461","26.812","4","2","50","5","7","1","2","2","1","3.648","23.722","24.926","7","1","","","","","","","","","","","4","1","","","","","","","","","","","4","","","","1","8","4","4","4","","0","36","1","","","","","","","","","","","","","","1","","1","3","20018","0","1","3","","3","","","4","","","","1","For the getting-the-cold question, I assumed it meant the probability of getting the cold in both years, as opposed to the probability of getting the cold at all in a 2-year span. The wording is ambiguous.","Chrome","92.0.4515.131","Windows NT 6.3","1366x768","A1ZAGA05V3SYTU","6","0.843","80.04%"
"773","8/16/21 18:07","8/16/21 18:25","0","68.134.57.131","100","1040","1","8/16/21 18:25","R_2zd991RzqQkDtPH","","","","","39.47990417","-76.29550171","anonymous","EN","1","2.136","2.136","2.914","1","A3LFVI65XV1T46","4","5","6","6","2.369","5.621","6.368","4","3.062","85.634","86.397","4","5","6","6","5","12","11","15","15","12","12","14.246","21.54","21.879","7","9","10","3","8","9","4","5.762","8.874","9.784","2","6","7","6","3","2","5","3.054","11.6","12.414","6","75","268","","","20","","","","","320","","","","","","","","","","5","9.462","9.462","11.67","1","3","80","4","17.869","17.869","19.127","1","14.768","175.606","180.014","10","1","1","1","1","0","0","0","0","0","1","4","65","1","14.091","40.108","120.115","8","","","1","","0","0","","1","1","1","1","1","6","85","1","2","3","1","1","20.546","81.891","82.832","5","4","80","16","1.458","1.458","2.348","1","6","4","1","1","1.04","14.038","14.744","4","3","70","3","6","2","5","3","2","5.244","14.432","15.166","6","1","","","","","","","","","","","4","1","","","","","","","","","","","6","","","","1","7","5","4","6","1","4","42","","","1","","","","1","","","","","","","","","","1","5","21085","5","12","2","","1","","1","","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","A3LFVI65XV1T46","4","-0.523","30.05%"
"774","8/16/21 18:07","8/16/21 18:25","0","76.87.178.24","100","1112","1","8/16/21 18:25","R_RCxW1GytTIEswDv","","","","","34.57049561","-118.0289993","anonymous","EN","1","6.557","6.557","7.286","1","A17Q4QN6UE0EZC","1","4","4","4","2.039","11.597","12.229","10","2.344","14.26","15.04","5","6","5","5","5","14","14","12","12","14","14","1.935","157.057","158.649","8","10","10","2","9","10","6","2.267","6.868","7.889","3","1","5","4","2","7","2","3.565","15.144","15.745","9","30","268","","","20","","","","","80","","","","","","","","","","5","2.769","2.769","10.332","1","4","30","4","12.701","12.701","17.43","1","8.915","173.362","180.01","17","1","1","1","1","1","1","0","1","","","5","80","1","2.2","60.253","61.075","16","1","0","1","1","0","0","1","1","1","1","1","1","11","90","1","2","3","1","2","7.555","50.764","60.691","11","5","100","15","1.92","3.281","4.041","4","4","1","2","1","1.529","27.906","30.456","16","1","29","6","7","1","2","2","2","4.728","23.955","24.757","9","1","","","","","","","","","","","1","1","","","","","","","","","","","7","","1","","","8","4","4","4","","8","36","1","","","","","","","","1","","","","","","","","1","5","93552","4","5","2","","1","","2","","","","","1","No difficulty understanding the tasks presented to me.","Chrome","92.0.4515.131","Windows NT 10.0","3440x1440","A17Q4QN6UE0EZC","5","0.067","52.67%"
"775","8/16/21 17:46","8/16/21 18:25","0","98.23.22.26","100","2346","1","8/16/21 18:25","R_2pK0AgIsh6uEC6Q","","","","","38.04049683","-84.72930145","anonymous","EN","1","780.295","780.295","781.729","1","A70L26UXLTGLC","5","5","6","6","2.479","6.79","9.712","4","5.793","13.664","16.724","4","5","5","5","5","14","14","12","12","13","14","1.946","20.469","22.292","6","1","2","3","2","7","8","11.683","12.294","21.301","2","5","5","5","5","2","4","65.652","78.054","79.008","8","90","","60","","","","","","","","18","","","","40","50.577","50.577","53.583","1","5","13.974","13.974","16.548","1","4","70","4","41.06","41.06","42.745","1","19.79","157.757","180.023","9","1","1","1","1","1","1","0","1","","","8","80","1","12.56","84.736","85.885","13","1","0","1","1","0","0","0","1","1","1","1","1","9","80","1","2","3","1","2","17.813","71.43","76.341","5","5","80","18","2.011","2.011","2.964","1","6","1","1","1","2.378","14.192","21.949","4","4","90","4","6","4","2","4","2","423.81","438.123","439.244","6","2","","","","","","","","1","","","","","","","","","","","","","","","1","","","","1","6","7","5","4","","0","45","1","","","","","","1","","","","","","","","","","1","5","40514","0","4","6","","2","","1","","","","","1","no","Chrome","92.0.4515.131","Windows NT 10.0","1600x900","A70L26UXLTGLC","6","0.843","80.04%"
"776","8/16/21 18:08","8/16/21 18:25","0","70.118.246.32","100","1038","1","8/16/21 18:25","R_2OGrf1pTciBsyzy","","","","","39.03529358","-94.46360016","anonymous","EN","1","18.61","18.61","20.495","1","A2UF2FRGVW4T89","4","4","4","4","2.728","6.68","9.452","4","1.922","16.257","19.173","4","6","6","6","6","14","14","11","11","14","14","4.43","21.597","22.504","7","11","11","11","6","11","6","10.05","41.512","45.498","3","5","5","5","5","2","5","2.466","12.714","16.334","7","80","268","","","20","","","","","200","","","","","","","","","","5","6.133","6.133","10.781","1","3","60","4","30","30","31.256","1","10.677","100.052","180.011","7","1","1","1","1","1","1","","","","","9","71","1","10.075","65.916","66.701","13","0","0","0","1","0","0","1","1","1","1","1","1","9","50","1","2","3","1","2","4.033","34.464","44.3","5","4","72","15","2.583","2.583","3.785","1","6","1","1","1","3.536","18.996","20.661","4","4","56","6","7","1","3","1","1","3.846","22.342","23.804","7","1","","","","","","","","","","","1","1","","","","","","","","","","","5","","","","1","8","1","1","6","1","2","48","1","","","","","","","1","","","","","","","","","1","5","64110","2","4","1","","1","","1","","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1024x768","A2UF2FRGVW4T89","4","-0.523","30.05%"
"777","8/16/21 18:07","8/16/21 18:26","0","76.109.103.32","100","1107","1","8/16/21 18:26","R_2dEgSpX0LjQ24sp","","","","","26.07029724","-80.22480011","anonymous","EN","1","3.215","3.215","4.093","1","A1Q56N80RJLQ7S","5","6","6","6","1.908","4.34","5.134","4","1.681","6.301","15.637","6","4","6","6","5","12","14","13","14","15","14","1.078","29.635","31.091","7","10","11","9","7","7","5","108.711","119.087","119.947","6","6","7","7","5","1","5","100.672","132.39","132.759","8","90","","2","","","","","","","","9","","","8","","28.785","28.785","29.959","1","5","3.032","3.032","4.787","1","3","40","4","20.71","20.71","22.532","1","7.338","146.54","180.033","11","1","1","1","1","1","0","0","0","0","1","8","92","1","4.049","36.687","39.077","13","0","0","0","1","0","0","0","1","1","1","0","1","9","65","1","2","3","3","2","8.137","44.574","45.756","8","4","31","16","1.691","1.691","2.334","1","6","2","1","1","1.065","6.811","13.962","4","2","22","4","7","2","5","4","5","3.828","9.621","10.282","6","2","","1","","","","","1","","1","Constantly changing information, two doses is now three","","","","","","","","","","","","","8","","","1","","6","8","9","5","","0","33","1","","","","","","1","","","","","","","","","","1","5","33180","0","6","5","","2","","2","","","","","1","No, I had no difficulties, the instructions were very clear. Thank you for allowing me to participate.","Chrome","92.0.4515.131","Linux x86_64","2560x1440","A1Q56N80RJLQ7S","5","-0.113","45.50%"
"778","8/16/21 18:08","8/16/21 18:26","0","68.198.118.66","100","1068","1","8/16/21 18:26","R_2pYIbS0VoAVxjnQ","","","","","40.84379578","-73.88130188","anonymous","EN","1","0.587","3.586","4.025","2","A3MDU0KP6F46FP","4","6","6","6","2.128","4.607","5.187","7","1.438","8.169","9.189","10","6","6","6","6","14","15","11","11","14","15","3.131","10.979","11.407","13","1","2","5","7","4","2","3.34","5.474","6.168","2","5","7","6","4","4","4","1.965","12.769","13.425","15","90","","30","","","","","","","","18","","","","25","7.529","119.835","120.121","6","5","6.583","8.734","9.785","2","5","71","4","5.704","25.494","26.227","6","0.097","160.516","180.017","23","1","1","1","1","0","","","","","","5","50","1","2.704","118","120.01","36","1","0","0","1","0","0","","1","1","1","1","1","10","94","1","1","3","1","3","6.272","63.456","75.209","17","3","60","18","1.313","1.313","1.601","1","6","1","1","1","0.627","13","15.376","9","4","99","2","5","3","2","3","3","3.964","15.521","15.858","15","2","","","","","","","1","","","","","","","","","","","","","","","","1","","","","1","1","7","5","4","","0","29","1","","","","","","1","","","","","","","","","","1","5","10471","2","9","7","","2","","1","","","","","1","","Safari","14.1.1","Macintosh","820x1180","A3MDU0KP6F46FP","7","1.363","91.36%"
"779","8/16/21 18:01","8/16/21 18:26","0","108.94.145.194","100","1480","1","8/16/21 18:26","R_3w4Z7qonvOGmg5b","","","","","30.05209351","-89.95839691","anonymous","EN","1","6.927","6.927","7.742","1","A2WNTI69VVVWMZ","5","5","5","6","436.196","442.021","443.093","5","1.5","49.32","49.855","9","4","5","5","4","14","12","14","14","12","12","52.346","167.411","168.113","9","7","10","1","1","11","6","5.165","8.038","8.758","2","6","6","6","5","2","5","12.453","22.363","22.955","8","90","","84","","","","25","","","","","","20","","","1.172","100.683","125.8","2","5","0.981","0.981","5.59","1","5","90","4","12.104","12.104","12.803","1","11.645","163.029","180.105","9","1","1","1","1","1","1","1","1","","","8","85","1","13.034","74.429","75.092","17","0","0","0","1","1","0","1","1","1","1","1","1","8","70","1","3","3","1","1","0.664","32.162","35.932","8","4","84","15","1.526","1.526","2.431","1","6","2","1","1","0.957","12.635","14.077","5","2","60","5","6","2","3","2","2","2.404","36.292","37.382","8","1","","","","","","","","","","","1","1","","","","","","","","","","","6","","","","1","8","5","1","6","4","8","25","1","","","","","","","","","1","","","","","","","1","5","70129","2","6","2","","1","","2","","","","","1","","Firefox","91","Windows NT 6.1","1920x1080","A2WNTI69VVVWMZ","9","2.213","98.66%"
"780","8/16/21 18:12","8/16/21 18:26","0","73.84.237.216","100","855","1","8/16/21 18:26","R_2SHTRyCZkRl3z5H","","","","","25.77380371","-80.35839844","anonymous","EN","1","9.505","9.505","10.361","1","A3F8K7ZV8AX8UR","6","6","6","6","1.373","3.261","3.988","4","0.755","6.154","6.931","4","5","6","5","6","14","15","11","11","15","12","1.49","11.309","12.629","7","11","9","5","9","10","4","7.209","7.759","8.977","2","7","7","7","7","1","7","1.315","7.754","8.297","6","90","","30","","","","","","","","12","","","16","","6.956","6.956","9.071","1","5","2.852","2.852","7.255","1","4","78","4","9.214","17.477","18.832","2","2.334","173.366","180.004","16","1","1","1","1","0","1","0","1","1","0","7","62","1","23.112","70.744","72.376","13","0","1","0","0","0","0","0","1","1","0","1","1","6","38","1","1","3","1","1","8.266","39.475","40.503","5","3","42","17","1.016","2.228","2.532","2","8","4","2","1","0.81","17.252","18.665","5","4","86","4","6","1","4","2","1","5.664","15.586","17.223","7","2","","1","","","","","","","","","","","","","","","","","","","","","5","","","1","","7","1","4","4","","0","33","1","","","","","","1","","","","","","","","","","1","5","33174","1","8","2","","1","","1","","","","","1","none","Chrome","92.0.4515.131","Windows NT 10.0","1360x768","A3F8K7ZV8AX8UR","5","-0.113","45.50%"
"781","8/16/21 17:50","8/16/21 18:26","0","75.32.5.219","100","2166","1","8/16/21 18:26","R_3L5ymPMzpbbi88H","","","","","32.96359253","-96.74680328","anonymous","EN","1","4.29","4.29","5.045","1","A3FGT6EU39C6S4","6","6","6","6","1.404","6.892","7.46","4","1.581","9.486","9.818","6","5","6","6","5","11","11","13","15","14","11","1.886","16.456","17.303","7","3","7","10","6","4","6","2.394","6.309","6.75","5","7","7","7","5","2","4","2.811","13.043","13.734","7","90","","60","","","","","","","","6","","","15","","11.887","11.887","13.766","1","5","8.12","8.12","10.321","1","3","42","4","20.948","20.948","23.011","1","11.898","175.936","180.045","13","1","1","1","1","1","1","0","1","0","1","7","60","1","6.366","99.441","99.986","17","0","0","1","1","1","0","1","1","1","1","1","1","10","61","1","2","3","1","2","4.224","31.943","34.629","6","5","85","16","1.778","1.778","2.319","1","6","1","1","1","1.311","208.514","209.155","4","4","79","4","6","3","1","2","2","3.986","18.554","19.233","6","2","","1","","","1","","1","","","","","","","","","","","","","","","","4","","","","1","8","8","4","1","","0","47","1","","","","","","1","","","","","","","","","","1","5","75080","2","8","6","","2","","1","","","","","1","","Chrome","92.0.4515.131","Windows NT 6.3","1920x1080","A3FGT6EU39C6S4","5","-0.113","45.50%"
"782","8/16/21 17:35","8/16/21 18:26","0","98.199.212.74","100","3091","1","8/16/21 18:26","R_28M46JfYSJhm7GH","","","","","29.70089722","-95.58850098","anonymous","EN","1","3.876","4.651","5.461","2","A15TFO5B95QVQZ","3","5","6","6","340.13","346.627","347.802","5","206.634","227.313","228.016","6","6","5","6","5","12","14","11","14","14","13","3.882","47.401","48.312","12","9","11","7","11","6","5","4.553","9.169","10.792","2","4","5","3","3","6","1","6.433","21.121","22.303","9","90","","60","","","","","","","","100","","","50","","60.671","60.671","63.956","1","5","6.236","12.653","16.668","2","3","35","4","3.046","122.526","123.523","5","15.314","175.706","180.02","21","1","1","0","1","1","1","0","0","","","5","40","1","4.308","115.835","120.021","22","","0","1","","0","0","1","1","1","1","1","1","7","60","1","1","3","3","2","18.774","151.647","153.694","9","3","50","16","2.053","2.053","2.985","1","6","2","1","2","2.614","47.774","49.238","6","3","70","5","6","3","5","4","2","6.54","23.915","25.834","9","2","","1","","","","","","","","","","","","","","","","","","","","","5","","","","1","6","7","6","5","","2","40","","","1","","","","","1","","","","","","","","","1","3","77077","0","1","6","","2","","2","","","","","1","","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","A15TFO5B95QVQZ","5","-0.113","45.50%"
"783","8/16/21 18:07","8/16/21 18:27","0","172.116.237.117","100","1158","1","8/16/21 18:27","R_3OrlQGnoor7XhTL","","","","","33.87890625","-117.5353012","anonymous","EN","1","4.591","4.591","5.392","1","A2DWW49I426EFH","3","3","3","3","2.801","17.826","18.935","6","2.771","14.914","15.663","7","5","6","6","6","13","13","13","13","14","14","2.068","13.421","14.463","9","11","11","8","8","6","6","2.555","3.919","5.098","3","4","5","5","5","2","5","3.858","16.039","16.915","10","100","268","","","20","","","","","200","","","","","","","","","","5","3.599","3.599","6.168","1","2","50","4","27.801","27.801","29.237","1","14.177","179.192","180.114","23","1","1","1","0","0","0","0","1","0","0","5","50","1","5.253","54.018","55.439","22","1","0","1","0","0","0","0","1","1","1","0","1","5","39","1","2","3","1","1","71.173","128.423","129.866","11","3","51","15","3.052","3.052","4.127","1","6","2","1","1","1.928","32.147","33.383","7","2","49","5","5","2","4","3","2","10.161","27.493","28.666","14","2","","","","","","","1","","","","","","","","","","","","","","","","7","","","","1","7","4","6","4","","0","28","","","1","","","","","","1","","","","","","","","1","4","92879","3","6","1","","1","","1","","","","","1","no","Chrome","92.0.4515.131","Windows NT 10.0","1280x720","A2DWW49I426EFH","4","-0.523","30.05%"
"784","8/16/21 18:04","8/16/21 18:27","0","73.82.138.252","100","1391","1","8/16/21 18:27","R_3pbyULC1fLGyn0R","","","","","33.93719482","-84.07910156","anonymous","EN","1","69.547","101.201","104.066","2","A2T675UCHNTSSW","5","5","6","6","3.254","13.237","14.799","4","6.63","34.613","35.975","5","5","6","6","6","14","13","12","12","14","14","1.301","42.634","43.595","6","7","7","2","1","10","11","8.093","15.614","21.665","2","6","6","4","6","5","4","3.241","27.601","31.674","8","90","","30","","","","","","","","18","","","","10","158.118","158.118","160.631","1","5","7.896","7.896","12.671","1","4","55","4","36.756","39.962","40.73","2","0.574","166.974","180.129","21","1","1","1","1","0","0","0","0","","","6","55","1","4.81","63.821","64.76","12","1","1","0","1","0","0","1","1","1","1","1","1","10","85","1","2","3","1","2","12.196","74.388","75.555","5","4","75","17","2.987","2.987","4.453","1","6","1","1","1","2.689","19.017","23.314","4","4","85","4","7","1","3","2","2","7.258","38.858","40.63","9","1","","","","","","","","","","","4","1","","","","","","","","","","","5","","","","1","8","4","1","6","4","10","51","","","1","","","","1","","","","","","","","","","1","5","30096","1","10","4","2","3","","","1","","","","1","No.","Edge","91.0.864.37","Windows NT 10.0","1280x800","A2T675UCHNTSSW","6","0.843","80.04%"
